row_id,order_id,customer_id,product_id,sales,quantity,discount,profit,city,state,postal_code,customer_name,segment,region,product_name,category
9480,CA-2011-126193,SS-20410,OFF-BI-10001249,3.828,3,0.8,-6.5076,Oswego,Illinois,60543,Shahid Shariari,Consumer,East,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies
9481,CA-2011-126193,SS-20410,OFF-BI-10004632,304.99,5,0.8,-533.7325,Oswego,Illinois,60543,Shahid Shariari,Consumer,East,GBC Binding covers,Office Supplies
9482,CA-2014-150504,HG-14845,OFF-ST-10000615,18.16,2,0.2,1.816,Dallas,Texas,75220,Harry Greene,Consumer,South,SimpliFile Personal File/Black Granite/15w x 6-15/16d x 11-1/4h,Office Supplies
9483,CA-2012-158351,BC-11125,TEC-AC-10001838,319.984,2,0.2,91.9954,Philadelphia,Pennsylvania,19134,Becky Castell,Home Office,West,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,Technology
9484,CA-2011-122679,AB-10255,OFF-AR-10004757,19.68,6,0.0,6.4944,Los Angeles,California,90008,Alejandro Ballentine,Home Office,East,Crayola Colored Pencils,Office Supplies
9485,CA-2013-164770,MY-18295,FUR-BO-10003893,781.864,10,0.32,-137.976,Houston,Texas,77036,Muhammed Yedwab,Corporate,Central,Sauder Camden County Collection Library,Furniture
9486,CA-2013-164770,MY-18295,OFF-PA-10003893,30.816,9,0.2,9.63,Houston,Texas,77036,Muhammed Yedwab,Corporate,Central,Xerox 1962,Office Supplies
9487,CA-2014-130505,NF-18385,FUR-TA-10001932,673.344,3,0.3,-76.9536,Wheeling,West Virginia,26003,Natalie Fritzler,Consumer,East,Chromcraft 48 x 96 Racetrack Double Pedestal Table,Furniture
9488,US-2014-125213,NB-18655,OFF-FA-10001561,6.54,3,0.0,2.1582,Paterson,New Jersey,7501,Nona Balk,Corporate,Central,Stockwell Push Pins,Office Supplies
9489,CA-2012-156566,EM-13960,TEC-PH-10001817,572.8,2,0.2,50.12,Portland,Oregon,97206,Eric Murdock,Consumer,West,Wilson Electronics DB Pro Signal Booster,Technology
9490,US-2013-102232,MF-17665,OFF-AR-10000538,197.05,7,0.0,59.115,Huntsville,Alabama,35810,Maureen Fritzler,Corporate,South,Boston Model 1800 Electric Pencil Sharpener/Gray,Office Supplies
9491,CA-2014-111738,CM-12385,OFF-BI-10004584,2022.272,8,0.2,682.5168,San Francisco,California,94110,Christopher Martinez,Consumer,West,GBC ProClick 150 Presentation Binding System,Office Supplies
9492,CA-2014-111738,CM-12385,OFF-AR-10000817,9.12,3,0.0,3.1008,San Francisco,California,94110,Christopher Martinez,Consumer,West,Manco Dry-Lighter Erasable Highlighter,Office Supplies
9493,CA-2014-163188,EC-14050,OFF-BI-10000756,38.16,9,0.0,19.08,Oklahoma City,Oklahoma,73120,Erin Creighton,Consumer,East,Storex DuraTech Recycled Plastic Frosted Binders,Office Supplies
9494,CA-2013-105207,BO-11350,FUR-TA-10000617,1592.85,7,0.0,350.427,Broken Arrow,Oklahoma,74012,Bill Overfelt,Corporate,West,Hon Practical Foundations 30 x 60 Training Table/Light Gray/Charcoal,Furniture
9495,CA-2013-105207,BO-11350,OFF-BI-10004364,11.88,2,0.0,5.346,Broken Arrow,Oklahoma,74012,Bill Overfelt,Corporate,West,Storex Dura Pro Binders,Office Supplies
9496,US-2013-123610,VM-21835,TEC-AC-10004518,120.0,6,0.0,46.8,Mission Viejo,California,92691,Vivian Mathis,Consumer,East,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,Technology
9497,US-2013-123610,VM-21835,OFF-AP-10002222,8.67,1,0.0,2.3409,Mission Viejo,California,92691,Vivian Mathis,Consumer,East,Staples,Office Supplies
9498,CA-2014-118213,AB-10060,OFF-PA-10002615,4.41,1,0.0,2.0286,Greenwood,Indiana,46142,Adam Bellavance,Home Office,East,Ampad Gold Fibre Wirebound Steno Books/6 x 9/Gregg Ruled,Office Supplies
9499,CA-2014-118213,AB-10060,OFF-PA-10000565,167.94,3,0.0,82.2906,Greenwood,Indiana,46142,Adam Bellavance,Home Office,East,Staples,Office Supplies
9500,CA-2014-118213,AB-10060,OFF-PA-10003673,67.8,10,0.0,31.188,Greenwood,Indiana,46142,Adam Bellavance,Home Office,East,Strathmore Photo Mount Cards,Office Supplies
9501,CA-2013-149237,CM-12235,FUR-FU-10002088,26.94,3,0.0,11.3148,Milwaukee,Wisconsin,53209,Chris McAfee,Consumer,South,Nu-Dell Float Frame 11 x 14 1/2,Furniture
9502,US-2012-158589,KW-16570,FUR-FU-10001546,32.04,3,0.0,8.01,San Francisco,California,94109,Kelly Williams,Consumer,West,Dana Swing-Arm Lamps,Furniture
9503,CA-2013-101329,MM-17920,OFF-AR-10000614,32.13,9,0.0,8.3538,Rome,New York,13440,Michael Moore,Consumer,Central,Barrel Sharpener,Office Supplies
9504,CA-2013-101329,MM-17920,OFF-AR-10003190,2.88,1,0.0,0.8064,Rome,New York,13440,Michael Moore,Consumer,Central,Newell 32,Office Supplies
9505,CA-2013-113607,PW-19030,TEC-PH-10004094,1091.93,7,0.0,272.9825,New York City,New York,10009,Pauline Webber,Corporate,Central,Motorola L703CM,Technology
9506,CA-2013-113607,PW-19030,OFF-PA-10001970,111.96,2,0.0,54.8604,New York City,New York,10009,Pauline Webber,Corporate,Central,Xerox 1881,Office Supplies
9507,CA-2011-149104,RD-19900,OFF-AR-10002952,26.7,2,0.0,7.476,Dearborn Heights,Michigan,48127,Ruben Dartt,Consumer,West,Stanley Contemporary Battery Pencil Sharpeners,Office Supplies
9508,CA-2011-149104,RD-19900,OFF-BI-10004209,40.2,5,0.0,18.09,Dearborn Heights,Michigan,48127,Ruben Dartt,Consumer,West,Fellowes Twister Kit/Gray/Clear/3/pkg,Office Supplies
9509,CA-2011-149104,RD-19900,OFF-AR-10004685,13.89,3,0.0,4.5837,Dearborn Heights,Michigan,48127,Ruben Dartt,Consumer,West,Binney & Smith Crayola Metallic Colored Pencils/8-Color Set,Office Supplies
9510,CA-2011-149104,RD-19900,OFF-ST-10000991,689.82,6,0.0,20.6946,Dearborn Heights,Michigan,48127,Ruben Dartt,Consumer,West,Space Solutions HD Industrial Steel Shelving.,Office Supplies
9511,CA-2013-105263,LM-17065,OFF-AR-10002399,38.34,9,0.0,15.7194,New York City,New York,10024,Liz MacKendrick,Consumer,South,Dixon Prang Watercolor Pencils/10-Color Set with Brush,Office Supplies
9512,CA-2011-130575,CS-11845,OFF-BI-10002353,9.264,3,0.8,-13.896,Chicago,Illinois,60623,Cari Sayre,Corporate,Central,GBC VeloBind Cover Sets,Office Supplies
9513,CA-2014-142461,KT-16480,FUR-BO-10001811,204.6664,1,0.32,-6.0196,Dallas,Texas,75217,Kean Thornton,Consumer,Central,Atlantic Metals Mobile 5-Shelf Bookcases/Custom Colors,Furniture
9514,CA-2013-125220,BE-11410,TEC-AC-10003033,1649.75,5,0.0,544.4175,Appleton,Wisconsin,54915,Bobby Elias,Consumer,East,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Technology
9515,CA-2011-100293,NF-18475,OFF-PA-10000176,91.056,6,0.2,31.8696,Jacksonville,Florida,32216,Neil Französisch,Home Office,South,Xerox 1887,Office Supplies
9516,CA-2011-154165,DL-13315,OFF-AR-10003631,54.208,14,0.2,8.8088,Chicago,Illinois,60653,Delfina Latchford,Consumer,East,Staples,Office Supplies
9517,CA-2012-123939,MS-17710,TEC-PH-10000923,26.982,3,0.4,4.0473,Bowling Green,Ohio,43402,Maurice Satty,Consumer,Central,Belkin SportFit Armband For iPhone 5s/5c/Fuchsia,Technology
9518,CA-2012-123939,MS-17710,OFF-LA-10003190,6.912,3,0.2,2.5056,Bowling Green,Ohio,43402,Maurice Satty,Consumer,Central,Avery 474,Office Supplies
9519,CA-2012-123939,MS-17710,OFF-ST-10003208,435.504,3,0.2,48.9942,Bowling Green,Ohio,43402,Maurice Satty,Consumer,Central,Adjustable Depth Letter/Legal Cart,Office Supplies
9520,US-2014-104451,MM-18055,OFF-AP-10000692,81.08,4,0.0,22.7024,San Francisco,California,94110,Michelle Moray,Consumer,West,Fellowes Mighty 8 Compact Surge Protector,Office Supplies
9521,CA-2013-101189,JB-15400,OFF-ST-10004180,93.02,2,0.0,3.7208,Los Angeles,California,90049,Jennifer Braxton,Corporate,West,Safco Commercial Shelving,Office Supplies
9522,CA-2011-169446,SG-20605,TEC-PH-10002817,323.976,3,0.2,36.4473,Chicago,Illinois,60623,Speros Goranitis,Consumer,South,RCA ViSYS 25425RE1 Corded phone,Technology
9523,CA-2011-169446,SG-20605,OFF-PA-10000295,15.552,3,0.2,5.4432,Chicago,Illinois,60623,Speros Goranitis,Consumer,South,Xerox 229,Office Supplies
9524,CA-2011-169446,SG-20605,OFF-ST-10000419,32.592,3,0.2,-7.7406,Chicago,Illinois,60623,Speros Goranitis,Consumer,South,Rogers Jumbo File/Granite,Office Supplies
9525,CA-2014-156958,PB-18805,OFF-BI-10001524,83.92,5,0.2,29.372,Seattle,Washington,98115,Patrick Bzostek,Home Office,West,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies
9526,CA-2014-156958,PB-18805,FUR-FU-10003268,199.9,5,0.0,39.98,Seattle,Washington,98115,Patrick Bzostek,Home Office,West,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furniture
9527,CA-2014-156958,PB-18805,TEC-PH-10000148,31.176,3,0.2,-7.0146,Seattle,Washington,98115,Patrick Bzostek,Home Office,West,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Technology
9528,CA-2014-156958,PB-18805,OFF-BI-10001543,172.752,6,0.2,60.4632,Seattle,Washington,98115,Patrick Bzostek,Home Office,West,GBC VeloBinder Manual Binding System,Office Supplies
9529,CA-2014-156958,PB-18805,OFF-BI-10002071,9.296,2,0.2,3.0212,Seattle,Washington,98115,Patrick Bzostek,Home Office,West,Fellowes Black Plastic Comb Bindings,Office Supplies
9530,CA-2014-101637,AC-10615,OFF-ST-10002352,12.768,2,0.2,0.9576,Beaumont,Texas,77705,Ann Chong,Corporate,West,Iris Project Case,Office Supplies
9531,CA-2014-111759,MR-17545,OFF-PA-10003127,52.76,2,0.0,24.2696,Seattle,Washington,98103,Mathew Reese,Home Office,Central,Staples,Office Supplies
9532,CA-2014-102729,BF-11215,OFF-ST-10000464,55.616,2,0.2,5.5616,Dallas,Texas,75217,Benjamin Farhat,Home Office,East,Multi-Use Personal File Cart and Caster Set/Three Stacking Bins,Office Supplies
9533,CA-2013-116596,BW-11200,FUR-CH-10000553,427.644,14,0.1,80.7772,New York City,New York,10011,Ben Wallace,Consumer,West,Metal Folding Chairs/Beige/4/Carton,Furniture
9534,CA-2013-116596,BW-11200,OFF-FA-10000134,40.67,7,0.0,12.6077,New York City,New York,10011,Ben Wallace,Consumer,West,Advantus Push Pins/Aluminum Head,Office Supplies
9535,CA-2013-116596,BW-11200,OFF-ST-10000636,33.48,2,0.0,1.3392,New York City,New York,10011,Ben Wallace,Consumer,West,Rogers Profile Extra Capacity Storage Tub,Office Supplies
9536,CA-2013-116596,BW-11200,OFF-BI-10002949,9.728,2,0.2,3.2832,New York City,New York,10011,Ben Wallace,Consumer,West,Prestige Round Ring Binders,Office Supplies
9537,CA-2014-124191,TS-21610,FUR-FU-10002364,8.856,3,0.6,-6.8634,Chicago,Illinois,60610,Troy Staebel,Consumer,Central,Eldon Expressions Wood Desk Accessories/Oak,Furniture
9538,CA-2013-148747,AS-10045,FUR-BO-10002613,477.666,2,0.15,84.294,San Francisco,California,94110,Aaron Smayling,Corporate,South,Atlantic Metals Mobile 4-Shelf Bookcases/Custom Colors,Furniture
9539,US-2014-169488,AA-10375,OFF-PA-10002659,16.9,5,0.0,7.774,Providence,Rhode Island,2908,Allen Armold,Consumer,West,Avoid Verbal Orders Carbonless Minifold Book,Office Supplies
9540,US-2014-169488,AA-10375,OFF-PA-10000157,39.96,2,0.0,18.7812,Providence,Rhode Island,2908,Allen Armold,Consumer,West,Xerox 191,Office Supplies
9541,CA-2012-135727,PS-18970,FUR-CH-10004540,191.968,7,0.2,16.7972,Phoenix,Arizona,85023,Paul Stevenson,Home Office,Central,Global Chrome Stack Chair,Furniture
9542,CA-2012-135251,RP-19270,OFF-LA-10004544,35.52,3,0.2,13.32,Houston,Texas,77095,Rachel Payne,Corporate,West,Avery 505,Office Supplies
9543,CA-2012-135251,RP-19270,OFF-BI-10001097,6.23,5,0.8,-9.6565,Houston,Texas,77095,Rachel Payne,Corporate,West,Avery Hole Reinforcements,Office Supplies
9544,CA-2012-135251,RP-19270,OFF-PA-10003302,56.704,2,0.2,19.1376,Houston,Texas,77095,Rachel Payne,Corporate,West,Xerox 1906,Office Supplies
9545,CA-2012-135251,RP-19270,FUR-BO-10003965,369.1992,3,0.32,-114.0174,Houston,Texas,77095,Rachel Payne,Corporate,West,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Furniture
9546,CA-2011-166590,NC-18625,TEC-AC-10003433,1.98,2,0.0,0.891,Columbus,Indiana,47201,Noah Childs,Corporate,Central,Maxell 4.7GB DVD+R 5/Pack,Technology
9547,CA-2011-166590,NC-18625,OFF-PA-10000482,75.88,2,0.0,35.6636,Columbus,Indiana,47201,Noah Childs,Corporate,Central,Snap-A-Way Black Print Carbonless Ruled Speed Letter/Triplicate,Office Supplies
9548,CA-2013-131744,SC-20770,OFF-PA-10004610,6.848,2,0.2,2.14,Philadelphia,Pennsylvania,19134,Stewart Carmichael,Corporate,Central,Xerox 1900,Office Supplies
9549,CA-2013-131744,SC-20770,OFF-BI-10003910,4.626,2,0.7,-3.855,Philadelphia,Pennsylvania,19134,Stewart Carmichael,Corporate,Central,DXL Angle-View Binders with Locking Rings by Samsill,Office Supplies
9550,CA-2013-131744,SC-20770,OFF-AP-10001394,453.6,3,0.2,90.72,Philadelphia,Pennsylvania,19134,Stewart Carmichael,Corporate,Central,Harmony Air Purifier,Office Supplies
9551,CA-2012-160864,NF-18595,OFF-BI-10004654,13.848,3,0.2,5.193,San Jose,California,95123,Nicole Fjeld,Home Office,East,VariCap6 Expandable Binder,Office Supplies
9552,CA-2012-147690,SC-20020,OFF-ST-10001526,577.584,6,0.2,43.3188,Philadelphia,Pennsylvania,19140,Sam Craven,Consumer,East,Iceberg Mobile Mega Data/Printer Cart ,Office Supplies
9553,CA-2012-163923,BD-11560,TEC-AC-10000358,151.96,4,0.0,36.4704,Springfield,Virginia,22153,Brendan Dodson,Home Office,West,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,Technology
9554,CA-2013-125724,SM-20950,FUR-FU-10000246,68.432,7,0.2,8.554,Broomfield,Colorado,80020,Suzanne McNair,Corporate,South,Aluminum Document Frame,Furniture
9555,CA-2012-111612,EB-14110,FUR-FU-10003799,71.12,5,0.2,9.779,Columbus,Ohio,43229,Eugene Barchas,Consumer,East,Seth Thomas 13 1/2 Wall Clock,Furniture
9556,CA-2012-111612,EB-14110,OFF-FA-10003021,3.008,2,0.2,0.564,Columbus,Ohio,43229,Eugene Barchas,Consumer,East,Staples,Office Supplies
9557,CA-2012-156853,HP-14815,OFF-PA-10003656,184.66,7,0.0,84.9436,Concord,New Hampshire,3301,Harold Pawlan,Home Office,Central,Xerox 1935,Office Supplies
9558,CA-2011-103086,EB-14170,FUR-FU-10004586,5.312,2,0.6,-1.5936,Houston,Texas,77095,Evan Bailliet,Consumer,Central,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Furniture
9559,CA-2013-129280,SM-20905,TEC-AC-10003832,132.52,5,0.2,34.7865,Newark,Ohio,43055,Susan MacKendrick,Consumer,East,Logitech P710e Mobile Speakerphone,Technology
9560,CA-2013-129280,SM-20905,OFF-ST-10002554,195.64,5,0.2,-44.019,Newark,Ohio,43055,Susan MacKendrick,Consumer,East,Tennsco Industrial Shelving,Office Supplies
9561,CA-2013-129280,SM-20905,FUR-FU-10001876,51.968,2,0.2,10.3936,Newark,Ohio,43055,Susan MacKendrick,Consumer,East,Computer Room Manger/14,Furniture
9562,CA-2013-129280,SM-20905,TEC-AC-10002637,431.976,3,0.2,-75.5958,Newark,Ohio,43055,Susan MacKendrick,Consumer,East,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),Technology
9563,CA-2013-129280,SM-20905,TEC-MA-10003589,224.937,3,0.7,-164.9538,Newark,Ohio,43055,Susan MacKendrick,Consumer,East,Cisco 8961 IP Phone Charcoal,Technology
9564,CA-2013-129280,SM-20905,OFF-LA-10000081,6.0,2,0.2,2.1,Newark,Ohio,43055,Susan MacKendrick,Consumer,East,Avery 496,Office Supplies
9565,CA-2012-161242,CG-12040,OFF-PA-10001838,11.76,2,0.0,5.7624,Los Angeles,California,90045,Catherine Glotzbach,Home Office,East,Adams Telephone Message Book W/Dividers/Space For Phone Numbers/5 1/4X8 1/2/300/Messages,Office Supplies
9566,CA-2011-130428,TG-21640,FUR-CH-10002965,1125.488,7,0.2,98.4802,Tampa,Florida,33614,Trudy Glocke,Consumer,West,Global Leather Highback Executive Chair with Pneumatic Height Adjustment/Black,Furniture
9567,CA-2011-130428,TG-21640,OFF-BI-10001636,12.645,5,0.7,-10.116,Tampa,Florida,33614,Trudy Glocke,Consumer,West,Ibico Plastic and Wire Spiral Binding Combs,Office Supplies
9568,CA-2011-130428,TG-21640,OFF-AR-10004027,4.032,2,0.2,1.0584,Tampa,Florida,33614,Trudy Glocke,Consumer,West,Binney & Smith inkTank Erasable Desk Highlighter/Chisel Tip/Yellow/12/Box,Office Supplies
9569,CA-2014-104388,DK-12835,TEC-PH-10002293,79.96,4,0.0,22.3888,Fremont,Nebraska,68025,Damala Kotsonis,Corporate,South,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Technology
9570,CA-2012-113131,MB-17305,OFF-BI-10003196,6.732,6,0.7,-4.488,Columbus,Ohio,43229,Maria Bertelson,Consumer,South,Accohide Poly Flexible Ring Binders,Office Supplies
9571,CA-2012-113131,MB-17305,OFF-ST-10001172,33.568,2,0.2,1.6784,Columbus,Ohio,43229,Maria Bertelson,Consumer,South,Tennsco Lockers/Sand,Office Supplies
9572,CA-2012-113131,MB-17305,OFF-EN-10003068,15.84,2,0.2,5.544,Columbus,Ohio,43229,Maria Bertelson,Consumer,South,#6 3/4 Gummed Flap White Envelopes,Office Supplies
9573,CA-2012-113131,MB-17305,OFF-LA-10003510,24.424,1,0.2,7.9378,Columbus,Ohio,43229,Maria Bertelson,Consumer,South,Avery 4027 File Folder Labels for Dot Matrix Printers/5000 Labels per Box/White,Office Supplies
9574,CA-2012-113131,MB-17305,OFF-AR-10003504,17.12,5,0.2,1.926,Columbus,Ohio,43229,Maria Bertelson,Consumer,South,Newell 347,Office Supplies
9575,CA-2012-148495,SF-20065,FUR-FU-10001889,31.56,3,0.0,10.4148,Pomona,California,91767,Sandra Flanagan,Consumer,South,Ultra Door Pull Handle,Furniture
9576,CA-2012-143147,PS-18760,FUR-CH-10000863,105.686,1,0.3,-28.6862,San Antonio,Texas,78207,Pamela Stobb,Consumer,Central,Novimex Swivel Fabric Task Chair,Furniture
9577,CA-2012-143147,PS-18760,TEC-MA-10004679,399.54,2,0.4,-79.908,San Antonio,Texas,78207,Pamela Stobb,Consumer,Central,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,Technology
9578,CA-2012-143147,PS-18760,FUR-CH-10004754,104.93,5,0.3,-4.497,San Antonio,Texas,78207,Pamela Stobb,Consumer,Central,Global Stack Chair with Arms/Black,Furniture
9579,CA-2014-152975,RB-19705,TEC-PH-10004586,1079.85,3,0.0,323.955,New York City,New York,10035,Roger Barcio,Home Office,Central,Wilson SignalBoost 841262 DB PRO Amplifier Kit,Technology
9580,CA-2014-152975,RB-19705,OFF-ST-10001370,70.98,1,0.0,3.549,New York City,New York,10035,Roger Barcio,Home Office,Central,Sensible Storage WireTech Storage Systems,Office Supplies
9581,CA-2014-152975,RB-19705,OFF-AR-10001988,29.95,5,0.0,8.6855,New York City,New York,10035,Roger Barcio,Home Office,Central,Bulldog Table or Wall-Mount Pencil Sharpener,Office Supplies
9582,CA-2014-152975,RB-19705,FUR-CH-10003298,589.41,5,0.1,-6.549,New York City,New York,10035,Roger Barcio,Home Office,Central,Office Star - Contemporary Task Swivel chair with Loop Arms/Charcoal,Furniture
9583,CA-2013-107475,RS-19870,OFF-FA-10002988,9.648,6,0.2,3.4974,Philadelphia,Pennsylvania,19120,Roy Skaria,Home Office,East,Ideal Clamps,Office Supplies
9584,CA-2014-116127,SB-20185,FUR-BO-10002213,400.784,1,0.2,-5.0098,New York City,New York,10024,Sarah Brown,Consumer,East,DMI Eclipse Executive Suite Bookcases,Furniture
9585,CA-2014-132584,HJ-14875,OFF-ST-10000344,53.72,4,0.0,13.9672,Detroit,Michigan,48234,Heather Jas,Home Office,Central,Neat Ideas Personal Hanging Folder Files/Black,Office Supplies
9586,CA-2013-160598,SV-20815,OFF-PA-10002319,31.008,1,0.2,11.2404,Miami,Florida,33142,Stuart Van,Corporate,West,Xerox 1944,Office Supplies
9587,CA-2013-108630,BE-11410,OFF-BI-10002437,61.12,5,0.2,22.156,Concord,California,94521,Bobby Elias,Consumer,East,Recycled Premium Regency Composition Covers,Office Supplies
9588,US-2014-129203,BM-11575,OFF-ST-10001418,195.136,4,0.2,-43.9056,Chicago,Illinois,60653,Brendan Murry,Corporate,East,Carina Media Storage Towers in Natural & Black,Office Supplies
9589,CA-2014-110940,AZ-10750,OFF-AR-10000380,121.536,4,0.2,15.192,Wheeling,Illinois,60090,Annie Zypern,Consumer,East,Hunt PowerHouse Electric Pencil Sharpener/Blue,Office Supplies
9590,CA-2011-119172,HD-14785,OFF-PA-10003036,17.472,3,0.2,5.6784,Chicago,Illinois,60610,Harold Dahlen,Home Office,Central,Black Print Carbonless 8 1/2 x 8 1/4 Rapid Memo Book,Office Supplies
9591,CA-2011-119172,HD-14785,OFF-BI-10002026,104.58,9,0.8,-172.557,Chicago,Illinois,60610,Harold Dahlen,Home Office,Central,Avery Arch Ring Binders,Office Supplies
9592,US-2013-105452,BF-11005,FUR-FU-10003691,24.7,5,0.6,-9.88,Pasadena,Texas,77506,Barry Franz,Home Office,Central,Eldon Image Series Desk Accessories/Ebony,Furniture
9593,US-2013-105452,BF-11005,FUR-FU-10003806,302.72,5,0.6,-378.4,Pasadena,Texas,77506,Barry Franz,Home Office,Central,Tenex Chairmat w/ Average Lip/45 x 53,Furniture
9594,CA-2014-108931,HZ-14950,OFF-PA-10002741,8.56,2,0.0,3.852,New York City,New York,10024,Henia Zydlo,Consumer,Central,Xerox 1980,Office Supplies
9595,CA-2014-108931,HZ-14950,OFF-PA-10003845,11.56,2,0.0,5.6644,New York City,New York,10024,Henia Zydlo,Consumer,Central,Xerox 1987,Office Supplies
9596,CA-2014-104619,KD-16495,OFF-AP-10001492,25.86,3,0.0,6.7236,San Jose,California,95123,Keith Dawkins,Corporate,Central,Acco Six-Outlet Power Strip/4' Cord Length,Office Supplies
9597,CA-2014-104619,KD-16495,OFF-BI-10004318,276.784,2,0.2,89.9548,San Jose,California,95123,Keith Dawkins,Corporate,Central,Ibico EB-19 Dual Function Manual Binding System,Office Supplies
9598,CA-2014-104619,KD-16495,TEC-PH-10000193,110.352,3,0.2,8.2764,San Jose,California,95123,Keith Dawkins,Corporate,Central,Jensen SMPS-640 - speaker phone,Technology
9599,CA-2012-149517,FC-14245,FUR-FU-10003464,60.84,3,0.0,19.4688,Sacramento,California,95823,Frank Carlisle,Home Office,West,Seth Thomas 8 1/2 Cubicle Clock,Furniture
9600,CA-2012-116841,TP-21130,OFF-AP-10002403,35.208,1,0.2,2.6406,Springfield,Oregon,97477,Theone Pippenger,Consumer,South,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Office Supplies
9601,CA-2014-107797,EB-13705,OFF-PA-10003848,41.472,8,0.2,14.5152,Mansfield,Texas,76063,Ed Braxton,Corporate,Central,Xerox 1997,Office Supplies
9602,CA-2013-117604,JP-15520,OFF-PA-10001357,239.5,5,0.0,114.96,Jonesboro,Arkansas,72401,Jeremy Pistek,Consumer,South,Xerox 1886,Office Supplies
9603,CA-2011-130155,TD-20995,OFF-SU-10004737,34.2,5,0.0,9.234,Virginia Beach,Virginia,23464,Tamara Dahlen,Consumer,East,Acme Design Stainless Steel Bent Scissors,Office Supplies
9604,CA-2013-129861,DM-13345,FUR-TA-10003715,376.866,3,0.4,-213.5574,Rochester,New York,14609,Denise Monton,Corporate,Central,Hon 2111 Invitation Series Corner Table,Furniture
9605,CA-2012-138625,EG-13900,OFF-AP-10003099,197.72,4,0.0,55.3616,Chesapeake,Virginia,23320,Emily Grady,Consumer,Central,Eureka Hand Vacuum/Bagless,Office Supplies
9606,US-2014-122672,HG-14965,TEC-AC-10002323,70.72,4,0.2,-6.188,Lancaster,Ohio,43130,Henry Goldwyn,Corporate,Central,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Technology
9607,US-2014-122672,HG-14965,OFF-ST-10002344,194.352,3,0.2,-43.7292,Lancaster,Ohio,43130,Henry Goldwyn,Corporate,Central,Carina 42Hx23 3/4W Media Storage Unit,Office Supplies
9608,CA-2014-117128,BF-11080,OFF-PA-10000007,21.6,6,0.0,9.936,New York City,New York,10024,Bart Folk,Consumer,East,Telephone Message Books with Fax/Mobile Section/4 1/4 x 6,Office Supplies
9609,CA-2014-117128,BF-11080,OFF-LA-10000248,11.07,3,0.0,5.2029,New York City,New York,10024,Bart Folk,Consumer,East,Avery 52,Office Supplies
9610,CA-2013-130638,SC-20095,FUR-FU-10002116,282.84,4,0.0,19.7988,Los Angeles,California,90045,Sanjit Chand,Consumer,Central,Tenex Carpeted/Granite-Look or Clear Contemporary Contour Shape Chair Mats,Furniture
9611,CA-2013-130638,SC-20095,OFF-LA-10002195,27.72,9,0.0,13.3056,Los Angeles,California,90045,Sanjit Chand,Consumer,Central,Avery 481,Office Supplies
9612,CA-2014-144365,CS-11950,OFF-FA-10000735,11.68,4,0.0,5.256,Jackson,Mississippi,39212,Carlos Soltero,Consumer,Central,Staples,Office Supplies
9613,CA-2013-110086,BD-11320,TEC-PH-10001299,239.984,2,0.2,23.9984,Woodland,California,95695,Bill Donatelli,Consumer,East,Polycom CX300 Desktop Phone USB VoIP phone,Technology
9614,CA-2011-128524,MZ-17515,OFF-AP-10002892,22.98,1,0.0,6.894,Seattle,Washington,98115,Mary Zewe,Corporate,West,Belkin F5C206VTEL 6 Outlet Surge,Office Supplies
9615,CA-2011-128524,MZ-17515,TEC-AC-10002718,102.13,7,0.0,15.3195,Seattle,Washington,98115,Mary Zewe,Corporate,West,Belkin Standard 104 key USB Keyboard,Technology
9616,CA-2011-128524,MZ-17515,OFF-BI-10003527,2033.584,2,0.2,762.594,Seattle,Washington,98115,Mary Zewe,Corporate,West,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Office Supplies
9617,CA-2013-140256,PW-19030,OFF-AR-10002255,5.76,2,0.0,1.6704,Los Angeles,California,90049,Pauline Webber,Corporate,Central,Newell 346,Office Supplies
9618,CA-2014-160633,BS-11380,TEC-CO-10002095,899.982,3,0.4,74.9985,Bowling Green,Ohio,43402,Bill Stewart,Corporate,East,Hewlett Packard 610 Color Digital Copier / Printer,Technology
9619,CA-2014-160633,BS-11380,OFF-AR-10004022,86.352,3,0.2,5.397,Bowling Green,Ohio,43402,Bill Stewart,Corporate,East,Panasonic KP-380BK Classic Electric Pencil Sharpener,Office Supplies
9620,CA-2014-160633,BS-11380,TEC-AC-10002335,139.96,5,0.2,-1.7495,Bowling Green,Ohio,43402,Bill Stewart,Corporate,East,Logitech Media Keyboard K200,Technology
